id,bid,user_id,用户昵称,微博正文,话题,立场倾向
5047490000000000.0,OjVt1CQ61,7845473846,大吃一口鸭,但是可以allin金jennie即将来袭的solo2,人最好不要all in做任何事情,中立
5047490000000000.0,OjVsYxPQc,6248041243,敢敢赶赶,对，千万不能allin期末复习，一定要配合玩手机同时进行,人最好不要all in做任何事情,中立
5047490000000000.0,OjVsYp1GK,6975226758,今晚不可以再熬夜冲浪快点去睡觉,你太想要一个结果了，所以你不快乐,人最好不要all in做任何事情,中立
5047490000000000.0,OjVsXy09d,3903647965,fjjmf,杨绛先生说：“人和人如果不在一个层次上，那么无论你做什么，对方都觉得不对。所谓层次，不是社会地位，而是人品和认知事物的清晰程度。”同频共振才能相惜，同趣相合才能相乐。不懂你的人，你百口莫辦。懂你的人，你不说他也能懂。与灵魂相近的人同行，是一个人最明智的选择。道不同，不相为谋。不与傻瓜论长短，不与痴人争高下。当你的人品和认知与别人不在同一个层次的时候，不要强求别人理解你，层次不同的人，无论你做什么，对方都觉得你是错的。,"‍熊猫守护者,ipanda爱熊猫,人最好不要all in做任何事情",中立
5047490000000000.0,OjVsXvMeU,7741281298,梨渽干嘛,期末也不想allin可以吗,人最好不要all in做任何事情,中立
5047490000000000.0,OjVsSwAtT,5376746174,睡觉不盖被·,随便吧让自己快乐快乐这才叫做意义,人最好不要all in做任何事情,中立
5047860000000000.0,Ok54Yhp3c,6294702096,理智的黑椒鸡腿,我要是有钱当然allin,人最好不要all in做任何事情,中立
5047860000000000.0,Ok500DH5r,7798291937,懦厅大王闯昊圈_公主版,每日一善超话🌱善良是一种美德，善良是一种远见，善良是一种自信，善良是一种精神力量，善良是一种以逸待劳的沉稳，善良是一种文化，善良是一种快乐，善良一种乐观。@曹国伟,"阳光信用 每日一善,人最好不要all in做任何事情",中立
5047490000000000.0,OjVsKuAbn,7615167104,咲哉小馒,这也是我看了很多听了很多结合自己发现的事情永远不要拿至少眼前可以明确的事情去博一个结果不明的东西人生容错率很高但是试错成本也很高,人最好不要all in做任何事情,"
强烈支持"
5047490000000000.0,OjVsJAfSN,5883882036,欹XF,其实allin挺好，因为从小到大，从来不是偏科战神,人最好不要all in做任何事情,"
反对"
5047490000000000.0,OjVsDhr0t,7857271457,鱼皖摘弦-棍漆版,听说这样发ss和ydl能回来‼️那我也来试试‼️微博是我最热爱的平台！我一天24h住在这里睁眼也是闭眼也是！以下是我对微博的一些总结👇🏻👇🏻微博作为社交媒体平台，具有许多好处和特点：即时性沟通：微博提供实时的信息传递平台，用户可以迅速分享、获取最新动态，实现即时沟通。广泛连接：用户可以关注感兴趣的人物、机构或话题，扩大社交圈，获取更多信息，促进交,人最好不要all in做任何事情,中立
5047490000000000.0,OjVsD0UNs,5669538208,化学好难好难好难啊,学习的时候还是allin吧虽然也没几个人能做到,人最好不要all in做任何事情,中立
5047490000000000.0,OjVsyEdCE,7922261589,蚊泰山,不要all专辑姐妹们能做到吗,人最好不要all in做任何事情,"
支持"
5047490000000000.0,OjVswuDSm,5994618130,艾淼淼淼淼淼,不要allin嗑卡鸽好吗好的,人最好不要all in做任何事情,中立
5047490000000000.0,OjVswEyCF,2732952111,一碗汤圆三毛钱呀Same,喜欢做的事可以但工作不行🙃,人最好不要all in做任何事情,中立
5047490000000000.0,OjVsseN6h,3994317721,Yaxaiio-,总而言之一句话开心最重要,人最好不要all in做任何事情,中立
5047490000000000.0,OjVs35E4u,7678531435,章鱼妹aaa-,我玩游戏总是喜欢allin怎么办没办法选择最爱的，因为都符合我我的标准,"人最好不要all in做任何事情,光与夜之恋,代号鸢",中立
5047490000000000.0,OjVs35DFG,1863333067,不求闲然只清悠,高情商：“全力以赴”低情商：“梭哈全部”看情况而定吧，只要笃定去做一件事情，自己觉得值得，当然要全情投入，果断allin去完成了,人最好不要all in做任何事情,中立
5047490000000000.0,OjVrN8efI,5927513430,爱笑丽颜JC-T,人心最不可控，你以为控制的很好,人最好不要all in做任何事情,中立
5047490000000000.0,OjVrMvuIJ,7381381972,你喝粥不加糖嘛,很好啊姐姐演技确实特别好而且姐姐特别漂亮直接就是一个锦上添花我也赞成,"黄亦玫生娃摸鼻子是刘亦菲即兴发挥,人最好不要all in做任何事情",中立
5047490000000000.0,OjVrIgKer,5327581358,Anli薇儿_Neo,在忙碌的工作中享受着生活，感悟着生活，就算有点累也没关系人之所以会心累，就是常常徘徊在坚持和放弃之间，举棋不定...,人最好不要all in做任何事情,中立
5047490000000000.0,OjVrHyvn0,6878208758,AAA霸气犀利秀咻咻重开飞升簿,还是allin吧!不然你又有借口了。不留遗憾才是最好的。,人最好不要all in做任何事情,反对
5047490000000000.0,OjVrEjA5P,5690476804,凛蛇,如果可以我想边睡觉边玩,人最好不要all in做任何事情,中立
5047490000000000.0,OjVrDflJW,6596793914,生椰圆圆_WOO,其实也算是给自己留点退路了一直前进下去是没错可以结局不好收场的话对我自己来说好尴尬爱面子的孩子就是这样🥹多一条路多一个选择多一点胜算,人最好不要all in做任何事情,中立
5047490000000000.0,OjVrD7EoT,6469859163,水果硬糖和多巴胺,面对老叔叔们的时候我belike,人最好不要all in做任何事情,中立
5047490000000000.0,OjVrA87qh,7438976815,七筱_希望被LYN翻一次牌,开心就好，不要给自己压力,人最好不要all in做任何事情,中立
5047490000000000.0,OjVryB2TX,7867129493,喵喵酱卷lx,我也想这样，但是生活所迫，该做的还是要继续做完，哪怕不高兴,人最好不要all in做任何事情,中立
5047490000000000.0,OjVrwAhln,6412549739,fancy梵希公主,我只能说不能生命中只沉迷于某件事情，应该是按照比例分配。恋爱占比20%，学习50%，生活30%这种！！,人最好不要all in做任何事情,中立
5047490000000000.0,OjVrsAV6X,46139572,南开POLICE,好多人都认为许多事不受自己控制，我看这也分人。,人最好不要all in做任何事情,中立
5047490000000000.0,OjVrtllLD,7515847971,约约汤圆我吃吃吃,所以你是在劝我不要继续上头抽卡了吗,人最好不要all in做任何事情,中立
5047490000000000.0,OjVrqp8Gz,7396858817,亿炽梨,全身心投入你热爱的，才是最对的。,人最好不要all in做任何事情,中立
5047490000000000.0,OjVrmnBUF,7812894098,RIIZE_金奎彬,专辑版本我得allin,人最好不要all in做任何事情,中立
5047490000000000.0,OjVrlEfuD,7870409088,一鹿有我OK,阳光信用超话脚踏实地，比什么都重要，天下没有不劳而获，更没有一夜暴富的生意，因为那根本不符合商业规律，你可以海阔天空地想，但一定要脚踏实地的干!,"人最好不要all in做任何事情,‍每日‎一善",中立
5047490000000000.0,OjVrjBh2v,6934908117,万事顺遂zzz,我觉得应该是在爱情中不要allin，如果你有梦想，还是要allin，对除了人以外的任何事都可以allin！只有这样才能不后悔，大家还是不要被洗脑了。,人最好不要all in做任何事情,"
反对"
5047490000000000.0,OjVrcsvko,2265965575,这根本是我,一直allin确实是最烂的打法要学会聪明地偷懒，偷聪明懒永远紧绷的人是很难把精力高效投入到工作的，这种人也很难好好享受生活，不会放松的人就不会发力,人最好不要all in做任何事情,"
强烈支持"
5047490000000000.0,OjVrb2gV7,7737076753,虞彤欣欣大王,关于这个事，我简单说两句，你明白就行，总而言之，这个事呢，现在就是这个情况，具体的呢，大家也都看得到，也得出来说那么几句，可能，你听的不是很明白，但是意思就是那么个意思，不知道的你也不用去猜，这种事情见得多了，我只想说懂得都懂，不懂的我也不多解释，毕竟自己知道就好，细细品吧。你们也别来问我怎么了，利益牵扯太大，说了对你我都没好处，当不知道就行了，其余的我只能说这里面水很深，牵扯到很多东西。详细情况,人最好不要all in做任何事情,中立
5047490000000000.0,OjVr69FMd,5898597565,玛丽莲梦幻好浪漫,而我就不一样了，想同时allin所有事，结局只有因为不知道先干什么而躺平,人最好不要all in做任何事情,中立
5047490000000000.0,OjVqWeAlB,5271765309,骆驼姐重生在阿布辛贝勒,其实就是发自内心的松弛感，不要假松弛，是要真松弛，也不是裸考，而是放空去考，人会在逐渐衰老的过程当中慢慢进入到这个阶段的，允许一切发生，我自会得到我想要的。,人最好不要all in做任何事情,中立
5047490000000000.0,OjVqPcqGQ,7034685948,7不7巧克力,但是我特典必须allin,人最好不要all in做任何事情,中立
5047490000000000.0,OjVqAmxY7,7809335092,JaniceMan吻奶珊,拒绝精神内耗，自己爽了才最重要！不在任何事情上做allin。时间不要全部用尽，赚钱不要用力过猛，目标不要过于苛刻。,人最好不要all in做任何事情,支持
5047490000000000.0,OjVqz40sE,5840161381,塔罗星座幸运木蒙Meng,对啊做好自己力所能及的事情就好咯,人最好不要all in做任何事情,中立
5047490000000000.0,OjVqwncgd,6490262295,大眼对小眼Ovo,都期末周了，我必须allin，都要稳稳过[锦鲤附体][锦鲤附体],人最好不要all in做任何事情,"
反对"
5047490000000000.0,OjVqvdsbo,5021683563,透明de愿望,不allin，就总有退路，有退路怎样自律到成功？,人最好不要all in做任何事情,中立
5047490000000000.0,OjVqnoEwo,7280908827,一只到处乱逛的皮卡丘呐,没办法。我只能allin了,人最好不要all in做任何事情,中立
5047490000000000.0,OjVqlhh2j,6581784275,醉欲眠浸疏星,很可惜要是早一点明晰这个事实或许我的身体不会在很差的基础上变得如此之更差，这三四年拼尽全力做好的每一件事几乎都在让我的身体变差，获得的病痛更多，每次支撑我完成的信念就是“还有多久我就做完了，做完了我就可以好好休息好好生活了”但事实是这些事情与生活环境导致如今的我不但体差更是失去对生活几乎所有热情，幸好我找到了更加让我热爱的东西，也幸好不论在哪个环境都总有一两个人是能够喜欢我的，希望以后的日子里能够学会如何爱护和保护自己。,人最好不要all in做任何事情,支持
5047490000000000.0,OjVqksrhn,7493197836,来一罐不乌青特饮,enhypen0712回归正规二专辑单封allin是可以做的路过请支持一下吧@朴成训_Snowland,人最好不要all in做任何事情,中立
5047490000000000.0,OjVqjc5Zm,7911035000,菜班-迷妹,我是一个allin的人，为什么啊，大概是因为父母无条件全力支持，爸爸常说，你不付出全部，怎么会有好结果，即便最后一无所有，那也努力过，内心自洽。我还是个感性的人，后来在处理事情的时候，是走一步看一步，仍会allin，也会看走势，没有极度理性和感性一说，人都是夹杂着各种情绪活着呢。年纪轻容易allin，正常的，初生牛犊不怕虎，前怕狼后怕虎才会什么都搞不好。面对失败，不气馁，即便是allin又如何呢？一无所有来，一无所有走，活就要活的肆意一些，大胆一些。,人最好不要all in做任何事情,反对
5047490000000000.0,OjVqhdw8Q,2479355155,是我的WeChat,有的事allin了才不会后悔,人最好不要all in做任何事情,中立
5047490000000000.0,OjVqdstGQ,5775161037,CHUYUAN-,看玫瑰的故事，学会了一个词allin,人最好不要all in做任何事情,中立
5047490000000000.0,OjVqbiSQj,7556371237,神渡-白首,如果命运是世上最烂的编剧，你就要去争取，做你自己人生最好的演员。——《人民日报》,人最好不要all in做任何事情,中立
5047490000000000.0,OjVq8igRN,5212395573,魔芋姐zzz,对的还是要给自己留点余地不然后悔莫及,人最好不要all in做任何事情,中立
5047490000000000.0,OjVq6uHJV,7001531440,可然yy,深圳超话你已经输了，输在不懂温柔！,人最好不要all in做任何事情,中立
5047490000000000.0,OjVpVyGyj,7821664388,雪覆盖你来的那条街,是吗天呢好的好的学到了谢谢,人最好不要all in做任何事情,中立
5047490000000000.0,OjVpOwvgz,1355474783,杨小屁ing,非常治愈的一段话：无论你活成什么样子，都会有人说三道四，这个世界我们都只来一次，吃想吃的饭，看喜欢的风景，做喜欢的事，爱想爱的人。,人最好不要all in做任何事情,中立
5047490000000000.0,OjVpOeUrM,7208488491,哈哈哈是栗子喔_,不懂就问🙋🏻‍♀️∶allin什么意思,人最好不要all in做任何事情,中立
5047490000000000.0,OjVpK4yK4,7858676538,狗狗一百昏,还想着这次特典全部allin呢预告一出来就萎了,人最好不要all in做任何事情,中立
5047490000000000.0,OjVpGuvND,5517959083,可乐鸡翅都是我的_,可是我吃火锅喜欢allin哈哈哈哈哈哈,人最好不要all in做任何事情,中立
5047490000000000.0,OjVpFBgKV,6350374246,Kaioen_甜岛文刊,嗯确实。但是我买周边一直allin,人最好不要all in做任何事情,中立
5047490000000000.0,OjVpEiJ3W,7809070525,紀轩_KN,计划赶不上变化，变化就是个笑话,人最好不要all in做任何事情,中立
5047490000000000.0,OjVpDpvlP,7735164416,珍珠小咪_,听到了吗妹子们，你担回归的时候别allin了，给自己留点多吃几顿好的吧,人最好不要all in做任何事情,"
支持"
5047490000000000.0,OjVpDgGIh,7857141183,我想把你拉进黑名单,allin不如把一件事做到最好,人最好不要all in做任何事情,中立
5047490000000000.0,OjVpA0Gig,1795754047,咔哇噻,人生也只有一个阶段会毫无保留去做事情。往后对任何事情都有所保留。,人最好不要all in做任何事情,"
中立"
5047490000000000.0,OjVpsuyDz,5495624617,今天要吃点什么好呢m,不要allin拼特典会带来不幸,人最好不要all in做任何事情,中立
5047490000000000.0,OjVppl9VH,7442946469,禹天会下雪哈,可是allin周边很爽哎,人最好不要all in做任何事情,中立
5047490000000000.0,OjVpou77J,6824706351,摆烂小美花开富贵,有保留才有退路但是人也就只活这一次开心就好吧全压也行,人最好不要all in做任何事情,中立
5047490000000000.0,OjVpnASAX,6343968745,47theyc,买专辑的时候allin可以吗,人最好不要all in做任何事情,中立
5047490000000000.0,OjVpm8qZW,5051421224,安逸璃,你是个明白人，我明白你明白的意思。我也是明白人，明白人就应该明白我明白你明白的意思。只要大家都明白明白人应该明白我明白你明白的意思，这样网络环境就是充满明白人,人最好不要all in做任何事情,中立
5047490000000000.0,OjVpluB82,7717064843,我说我吃多了你信吗,？？？哈哈哈哈哈哈哈哈哈哈那就押一半啊？,人最好不要all in做任何事情,中立
5047490000000000.0,OjVpkBmrB,6610239602,暖气团o,用脚步去丈量世界🐾用眼睛去记录风景🍃,人最好不要all in做任何事情,中立
5047490000000000.0,OjVpkda5L,7797835886,物华新诗,友情提醒，大学生期末周除外。,人最好不要all in做任何事情,中立
5047490000000000.0,OjVpgbBcj,5975124030,Y_Ysaisai,绝对不能allin工作，不然将是无尽内耗的开始。,人最好不要all in做任何事情,支持
5047490000000000.0,OjVpdiGv3,7050721434,周深他对象,知道了，全副身家allin德国队,人最好不要all in做任何事情,中立
5047490000000000.0,OjVpagYXG,6720604666,极光柯乐,想allin的时候控都控制不住,人最好不要all in做任何事情,中立
5047490000000000.0,OjVp9zPEJ,1477342667,舒雍,人最好不要“allin”做任何事情主要有以下一些原因：首先，完全投入所有资源和精力具有极高的风险。如果事情的发展不如预期，可能会导致巨大的损失，包括财务、时间、精力等各方面，使人陷入困境，难以恢复和重新开始。其次，它可能会限制人的灵活性和应变能力。当一个人毫无保留地投入到一件事情中时，可能会变得思维僵化，难以在面对变化或新情况时及时调整策略，容易错过其他更好的机会或无法有效应对突发问题。再者，生活是多元的，过于专注一件事可能会忽视其他重要方面。比如忽略了健康、家庭、朋友等，可能会对个人的整体生活质量和心理状态产生负面影响。最后，单一的“allin”会让人承受过大的心理压力。一旦事情进展不顺利，这种压力可能会超出承受范围，对人的心理和生理健康造成伤害。保持一定的多元和分散，可以在一定程度上缓解压力，让生活和事业发展更加稳健和可持续。,人最好不要all in做任何事情,支持
5047490000000000.0,OjVp9axDY,6124617145,在法国留学的洗脸盆,很好理解嘛，乘坐车的时候不要只想着目的地而忽略路途的风景，开车时要专注行驶呗。,人最好不要all in做任何事情,中立
5047490000000000.0,OjVp3udcF,6466601643,Daisyyhhh,但是有时候真的控制不住啊,人最好不要all in做任何事情,中立
5047490000000000.0,OjVoXkblt,7517312502,冬日洮惊夏_,这种allin我更愿意称之为竭耗,人最好不要all in做任何事情,中立
5047490000000000.0,OjVoWqXe6,6600138897,豆包罐罐,日行一善，长长养天地正气，日行一善，让善因累累德深厚福田田，日行一善，是慈悲和感感恩的诠释，日行一善善，利利乐有情情，日行行一善，持持之以恒，久之必会福慧,人最好不要all in做任何事情,中立
5047490000000000.0,OjVoNz0oj,5650893839,就算日出忘掉雾水,活该~一把allin了一手好牌~,人最好不要all in做任何事情,"
强烈支持"
5047490000000000.0,OjVoKgMz5,5677943144,禁止行乞,这就是我半死不活的原因吗,人最好不要all in做任何事情,中立
5047490000000000.0,OjVoH7nEj,7785006436,纯氧--,唯一一次allin是买鹿晗专辑！！！,人最好不要all in做任何事情,中立
5047490000000000.0,OjVoFgutA,5253873973,桜花绯季,可以不allin的前提是既有的生活可以得到保障，有能力接受失败带来的后果，至少还能生存下去，或者有人给你托底。有些人如果不allin，生存都很困难，首先得活下去，才能够玩乐才能够见朋友。,人最好不要all in做任何事情,"
反对"
5047490000000000.0,OjVoF3izx,6059434798,lllnn火兰,一个晚上学完一整套呼吸系统，很大胆，一个晚上，一整套呼吸系统，这很大胆,人最好不要all in做任何事情,中立
5047490000000000.0,OjVoz4fIU,7481270412,致力于蔷薇台,我觉得周边可以allin,人最好不要all in做任何事情,中立
5047490000000000.0,OjVoyuPBA,5933338496,娱乐探神,太用力的人一般走不远，做任何事情，一开始就拼尽全力，付出全部时间和精力，久而久之，会越来越疲惫！,人最好不要all in做任何事情,"
支持"
5047490000000000.0,OjVowsWhB,5557774756,猪蹄tianer,别逼自己去做成什么要获得什么反正就是随心所欲一点,人最好不要all in做任何事情,中立
5047490000000000.0,OjVoveO5B,5992227037,愛動腦筋的呂美蒂,黄致列超话人最好不要allin做任何事情该放松放松该看黄漂亮看黄漂亮.....保证不抑郁开开心心的...看看...多看看.....好看的黄漂亮呀！保持每天愉快的心情@黄致列HCY,,支持
5047490000000000.0,OjVoi70mw,7870409088,一鹿有我OK,没那么绝对吧，应该看情况吧,人最好不要all in做任何事情,中立
5047490000000000.0,OjVo6rEHa,2798452933,Caitlyn-夢夢,同频且真诚的人本来就没那么容易遇见,人最好不要all in做任何事情,中立
5047490000000000.0,OjVo6a3Ej,5442649417,里里渝俊,人最好不要allin做任何事情~,人最好不要all in做任何事情,中立
5047490000000000.0,OjVo4ALXB,7395636880,晚鑫诉眠冬,怎么说呢？我要看这件事值不值得去做，如果值得去做，我肯定会去做，不值的话要考虑一下,人最好不要all in做任何事情,中立
5047490000000000.0,OjVnXi6n4,5253957056,不止翊次心动,我要看这件事值不值得我去做,人最好不要all in做任何事情,中立
5047490000000000.0,OjVnO49VY,5310033752,已成尖叫鸡,对我抽卡自推*1非自推*11一怒之下allin结果我推还是*1,人最好不要all in做任何事情,中立
5047490000000000.0,OjVnMBtYC,5367034453,河南网信,①“放大镜”：放大别人的闪光点；②“显微镜”：做事注重细节；③“望远镜”：登高才能望远；④“平面镜”：不歪曲，不狭隘，真实而自然…带好这四面“镜子”，你的人生之路一定会越走越宽。共勉！O真正厉害的人，都有这四面“镜子”,"人最好不要all in做任何事情,父亲满身向上的勇气大抵来自于你",中立
5047490000000000.0,OjVnLtWaO,7291458292,九锦,是的🙂‍↕️不要allin尤其是拼特典,人最好不要all in做任何事情,中立
5047490000000000.0,OjVnLcl2l,5505055807,开森卤蛋三岸糖果化,真正的理想主义不是只会躺在床上的勇士,人最好不要all in做任何事情,中立
5047490000000000.0,OjVnD2DoD,7619944053,咚咚是个小颗粒,除非是看con可以全勤的,人最好不要all in做任何事情,中立
5047490000000000.0,OjVnDaljY,7513213560,爱成为自由缺乏症的替代疗法,对捏之前因为allin而导致生活一团糟，现在学会五五开轻松多了捏,人最好不要all in做任何事情,支持
5047490000000000.0,OjVnCpUlf,2056122355,_晴天kpi_,其实是一种选择，为了得到什么选择付出什么代价。对有些人来说allin值得，有些人则不值得。,人最好不要all in做任何事情,中立
5047490000000000.0,OjVnyb8F8,7011570064,水煮甲鱼米,这个卡谁要？你好，我要了我allin,人最好不要all in做任何事情,中立
5047490000000000.0,OjVnw74Ch,7558072579,Zz周玓,只有sw是可以allin的懂了,人最好不要all in做任何事情,中立
5047490000000000.0,OjVnu45N0,7306427326,酷小孩的时光机,敢于冲撞命运才是天才，做自己觉得对的事，但不要给自己太大压力。,人最好不要all in做任何事情,中立
