id,bid,user_id,用户昵称,微博正文,话题,立场倾向
5086537202799544,OAje8bKhW,7877895125,兔色試剂,在中国大满贯赛事中，国乒球员们的表现既有亮点也有遗憾。以下是目前的几个“之最”：最大冷门：王楚钦在男单比赛中意外止步32强，成为本次赛事的一大冷门。最先出局：钱天一在首轮比赛中即遭淘汰，成为国乒选手中最先出局的一位。最先冷门：王艺迪在比赛中输给了队友范斯琦，这一结果出乎了许多人的预料。最大发现：何卓佳以3-0的比分完胜张本美和，展现了她的实力和潜力，成为本次赛事的一大发现。最大赢家：马龙不仅自己在比赛中表现出色，还带着两个儿子一同参赛，享受了家庭与比赛的双重快乐。最强逆转：王晓彤在比赛中让1追3，成功逆转击败朱芊曦，展现了她的坚韧和实力。最稳球员：孙颖莎以稳健的表现最先打进16强，成为国乒选手中表现最为稳定的一位。这些“之最”不仅展现了国乒球员的实力和风采，也让我们看到了乒乓球运动的魅力和不确定性。期待接下来的比赛中，国乒球员们能够继续为我们带来更多精彩的表现！,,中立
5086517280638006,OAiI02FYq,7670162388,宇宙中孤独且稀有的小星星,中国大满贯赛：国乒3人无比失落！1、林高远，男双混双，都拿亚军，单打没进决赛，差强人意，王楚钦空出的位置，补不上去。2、王艺迪，女双混双，都拿亚军，单打没进4强，确实差强人意，想进入主力，难上加难。3、王楚钦，别看拿了双打冠军，但是最有分量的单打止步32强，作为世界第一，这是没办法可以弥补的。,,中立
5086505996910689,OAipNsZMJ,3002212112,西南科大外院团委学生会,今晚，世界乒乓球职业大联盟中国大满贯男单1/16决赛，王楚钦1-3不敌丹麦选手林德，止步男单32强。！@西南科大共青团@西南科技大学@西南科技大学学生会@西南科技大学外院新闻网络中心@西南科大外院文艺部@西南科大外国语学院学宣@西南科技大学外院科技部@西南科大外国语学院体育部@西南科大外国语学院外联部@西南科大外院实践部@西南科技大学外院社团部@西南科技大学外院素拓部@西南科技外国语学院团委办公室@西南科技大学外院权益部@西南科技大学外院学习部@西南科大外院秘书处@西南科技大学校团委社团部@西南科技大学国防科技学院学生会@西南科技大学计科学生会@西南科技大学信息学院学生会@西南科技大学文艺学院学生会@西南科技大学法学院学生会@西南科技大学体育学科部学生会,"时事瞭望塔,王楚钦1比3不敌林德,王楚钦双打加油",中立
5086229954041824,OAbezgXsI,2492219020,安徽阜阳交通广播,近日，脱口秀演员“瘦子”在其自媒体账号上发布内容调侃国乒选手王楚钦，讽刺王楚钦输球出局，不叫“爆冷”叫“惯冷”，32是王楚钦的“幸运数字”，相关言论在网络上引发争议。对此，“瘦子”的合作演出方广州野生喜剧脱口秀剧组在社交平台上发布声明，表示“瘦子”于自媒体平台发布内容并非演出内容，并已暂停与“瘦子”的演出合作。此前，王楚钦在巴黎奥运会和WTT中国大满贯男单比赛中均止步32强。来源：红网,,中立
5086224427518630,OAb5EvxWe,1685715705,长江云新闻,据北京青年报报道：10月5日，2024年WTT中国大满贯男双决赛中，中国选手王楚钦/梁靖崑战胜队友林高远/林诗栋获得冠军。就在数天前的男单1/16决赛，王楚钦1-3爆冷不敌丹麦选手林德，止步32强。这也是继奥运会之后，王楚钦再次在32强赛外战输球。,王楚钦说这场男双比赛对我来说价值很大,中立
5086188278385557,OAa9lzbsV,6663436301,江苏霏,王楚钦1比3不敌林德止步中国大满贯男单32强，大头好好调整，后面的比赛继续加油！,,支持
5086162898653884,OA9upAjgM,6429312153,小美忆小蓝,王楚钦止步中国大满贯32强WTT中国大满贯2024男单1/16决赛安德斯·林德3-1王楚钦四局比分13-11，9-11，11-6，11-7。,林德进中国大满贯8强,中立
5085894044816476,OA2uMkcZ6,6321829846,薇妹是我的,楚圣加油我们继续支持你，对手太脏了咱们以后快乐乒乓,王楚钦止步中国大满贯32强,支持
5085893021402735,OA2t85SUL,6052676061,我的春色,倒是争点气啊，不会是摆烂了吧,王楚钦止步中国大满贯32强,"
反对"
5085890328133852,OA2oMy7Za,5807350261,弹琴的咕咕,这世界排名第一是刷分刷出来的吧，不太行啊,王楚钦止步中国大满贯32强,"
强烈反对"
5085881473700504,OA2avfwFy,7751095828,天真1v,怪不得能当32粉丝真粗鄙小学课本都没学过,王楚钦止步中国大满贯32强,"
强烈反对"
5085521437001157,OzSNNtnjT,2921154800,娱醒醒,张本智和2:3不敌特鲁斯·莫雷加德，赛后痛哭谈了三点！1、奥运会结束了我闭关思考了一周，总结奥运会未能拿牌原因，自己这段时间一直努力训练，这次WTT中国大满贯中国选手樊振东未能参加，王楚钦也止步32强，我以为这次是我夺冠好机会，真的没想到倒在奥运会银牌获得者，真的太郁闷了！2、纸盒有水，这一次我在细节上做的不够好，小莫示意球拍没有问题，任何人都没看到那滴水怎么上去的对吧？其实每个人都是独立的个体都有自己的想法，合理的申诉合理的怀疑都是可以的，但是我看那滴液体的形状来说，更像是运动员自己从身体上滴下来的汗，如果是球上有水的话，胶皮应该会更圆液体的厚度会更薄！3、简单数了一下，决胜局小莫反手敲至少拿了四分，然后侧身撇拉两个大角度又拿了三分，一局拿了12分中七分就是用特点赢的，我回去要好好总结，本来妹妹爆冷被淘汰，她告诉我希望我夺冠给父母开心一下，看来这个目标还得继续延期了，好好加油吧！看到张本拿不到冠军哭的太可怜，而在场上赢球时拼命嚎叫又可恨，所以这小子永远长不大，不成熟不稳定也永远拿不到冠,,中立
5085510525785549,OzSwcoh5j,5566634538,张子钿,马龙进入八强，说明他的实力仍然不容小觑，但是接棒人却迟迟没有几个，本来说王楚钦是最强主力，却止步32强，目前小将就林世栋稍微出彩，后面就是老将梁靖崑和林高远了，这也没几个能打过马龙的，现在就是除了马龙根本找不到最合适的新人来挑大梁，刘国梁这心里不得无奈一番呀。,马龙晋级中国大满贯8强,中立
5085455803221959,OzR5Wdwb5,5089299669,极速试驾-段艺强,再接再厉打好接下来的比赛吧，竞技体育没有常胜将军～,王楚钦止步中国大满贯32强,中立
5085431148841187,OzQsaB5ZN,5809467145,大龙大声说,王楚钦的应变能力也要提升，面对意外或者突发情况，希望能够及时的调整好心态，像巴黎奥运会对阵莫雷加德，是因为之前他的主拍被踩坏。然后这次的WTT中国大满贯的比赛在和林德的比赛过程当中，遇到了关键分发球，被喊停、节奏被打乱的情况。发生这些情况，肯定不是王王楚钦原因，不是他的错，但是这种情况很难避免，重要的是出现之后，你怎么去应对，怎么调整状态。看到王楚钦输球时候的落寞，我也觉得难受，但王楚钦真的应该尽快调整状态，把该赢的比赛都拿下。,王楚钦止步中国大满贯32强,中立
5085423361591780,OzQfC6G5S,2373583604,柳铁职院青年评,@北京日报10月1日，丹麦球员林德在WTT中国大满贯男单第二轮中爆冷淘汰头号种子王楚钦。赛后他表示，自己在两人上一次交手时就认为自己有机会战胜王楚钦。王楚钦超话,"林德称上次就觉得能赢王楚钦,王楚钦止步中国大满贯32强,王楚钦止步wtt中国大满贯男单32强",中立
5085395086215605,OzPw0q4XH,7437104136,AutoportraitVanGogh,emmm这个热搜和在一起，结合奥运会的和，谁是挂件，一览无余了吧,"王楚钦梁靖崑晋级男双四强,王楚钦止步中国大满贯32强,孙颖莎王楚钦混双金牌,王楚钦止步男单32强",中立
5085390011107054,OzPnP4DZI,5639895252,赫洋H,林德赛后采访：我这场比赛放慢了节奏，如果打快节奏的比赛，王楚钦是最优秀的选手，今天他犯了一些错误，没有发挥最佳的水平。,"林德说王楚钦犯了一些错误,王楚钦止步中国大满贯32强",中立
5094722739111340,ODKaBCeh6,2994859505,表里不一的rapper,什么荣誉什么第一不在乎的好吧，人已经上岸了，悠哉悠哉，官媒广而告之。,"王楚钦,王楚钦止步中国大满贯32强,刘国梁,中国乒乓球梦之队,为何国乒亚锦赛频繁爆冷",中立
5084817219387858,OzAtXDod4,7772997625,KIKU-聆栀夏,"归程，都是为了更好出发，每次停歇，都是为了积攒力量。再高,往上攀，总能登顶;路再长，走下去，定能到达。《论语》有言:“不患无位，患所以立。乘持“计利当计天下利”的大公品格,练就“泰山压顶不压腰”的担当铁肩,必能负重任、敢作为、成大业。",王楚钦止步中国大满贯32强,中立
5084817008100460,OzAtCxZiA,7656485138,源噫湫風_,人生的路经历过，才知道有短有长；岁月，在无憾中微笑，才美丽；回过头，想着明天抱一抱。那些年最初的梦想在我们心中依旧完美，我们只需要记住那些完美。把握此刻，活在当下才是真理。,王楚钦止步中国大满贯32强,中立
5084816967996433,OzAtyxyeJ,7448943898,LO勋公主VE,爱让悬崖变平地生出森林一整片的森林你在树荫里,王楚钦止步中国大满贯32强,中立
5084816936801128,OzAtvsxhC,5850420179,我只想一个人听歌,这个相当于什么水平呢不太清楚但是加油吧,王楚钦止步中国大满贯32强,中立
5084816871784742,OzAtp7uia,5290127607,沙雕航子睡不醒,你们期末考试也没见你们拿第一啊这帮网友真逗闲的你上去球都得打桌子底下,王楚钦止步中国大满贯32强,中立
5084816689075230,OzAt6C4SG,3263480034,大嵋Damia,王楚钦__乒乓超话WTT中国大满贯2024丨男单1/16决赛王楚钦1-3安德斯·林德止步男单32强成功的道路总是充满曲折，现在的磨炼是挑战更是机遇，像你说的那样，征服困难才能实现飞跃，庆幸我们还有时间去经历磨难，去打磨自己。扎实走好每一步，爱你的人会一直在，加油比赛时间,"王楚钦加油,王楚钦",支持
5084764394753639,Ozz6LjWDB,2706887834,可爱赛高哩,你好体能老师给你颁一个最贴心奖,"王楚钦vs林德,王楚钦止步中国大满贯32强",中立
5087229233334756,OABejdZwo,5878571801,Mia书恬,爆冷!王楚钦不敌14岁伊朗小将·10月8日，2024年乒乓球亚锦赛在哈萨克斯坦首都阿斯塔纳举行，在当天的男团1/4决赛中，国乒男团首盘派出男单世界排名第一的王楚钦出战，经过5局较量，最终王楚钦以大比分2比3输给名不见经传的伊朗队14岁小将本雅明·法拉吉，国乒男团暂时以大比分0比1落后。·首局比赛，王楚钦进入节奏较慢，以8比11先丢一局；随后逐渐进入状态的王楚钦以11比3、11比9连赢两局，大比分2比1领先；第四局，王楚钦在比分领先的情况下被本雅明·法拉吉追上，最终以11比13失利，大比分来到2比2平；在决胜局较量中，王楚钦开局以0比4落后，最终以9比11丢掉决胜局，总比分2比3不敌本雅明·法拉吉，国乒先丢一分。·值得一提的是，今年只有14岁的伊朗选手法拉吉·本亚明在去年还在参加WTT青少年常规挑战赛的U15比赛。而在刚刚结束的WTT中国大满贯中，王楚钦在男单1/16决赛中不敌世界排名第50名的丹麦选手林德，在家门口止步32强。,,中立
5086145186106491,OA91QpCzN,5899556295,jamesesmajajems,这么荒谬的词条怎么造出来的,"王楚钦止步中国大满贯32强,王楚钦梁靖崑逆转夺冠",中立
5086126594067804,OA8xRh4dK,5458400164,颖姐姐啊__,有人一直年轻，有人一直爆冷,王楚钦止步中国大满贯32强,中立
5086115814443058,OA8gtiDQe,1445592513,主观唯心主义的幻想,王楚钦背后的资本和人真硬啊，中国足球能别说，他不能被说，他是谁啊？,王楚钦止步中国大满贯32强,"
强烈反对"
5085863730221879,OA1HT0VIH,5091679752,让我明年变富婆,他拿过奖牌吗？？？三大赛的，问问,王楚钦止步中国大满贯32强,中立
5085828575925687,OA0NboRxB,7681273984,妤鸒,真的受不了了，胜败乃兵家常事，不管输赢都在骂，就请问：“骂他们的人有在为国争光吗？”输掉了一场比赛又怎样？都是在同一个国家，为什么要对国家运动员恶意这么大？每天起早贪黑努力训练就是为了为国争光，他们肩上的使命大于一切，更何况他们的青春年华全部都用在训练上比赛上，本来在很好享受的年纪做了为国争光的事，不是很光荣吗？为什么还要去诋毁，谩骂，说人家打的菜，那你行，怎么不去上呢？在网上叫嚣算什么本事,王楚钦止步中国大满贯32强,"
强烈反对"
5085817339644105,OA0v3EsS5,3142233143,股财神赵公明,一位脱口秀演员在台上调侃王楚钦32名出局，引发王楚钦粉丝举报，目前脱口秀机构回应称已解除与这名脱口秀演员的合作。此前，10月1日，WTT世界乒联中国大满贯比赛，王楚钦不敌丹麦选手安德斯·林德，以1:3的成绩止步32强。,,中立
5085379370419492,OzP6F1L80,5639895252,赫洋H,WTT中国大满贯男单1/16，王楚钦不敌丹麦选手安德斯·林德，止步32强。继续加油！,"王楚钦止步大满贯赛32强,王楚钦不敌林德,王楚钦vs林德",中立
5085361287726705,OzODuwq4h,2960600157,小娱圈圈,此前，WTT中国大满贯2024男单116决赛，王楚钦1-3爆冷不敌丹麦选手林德，止步32强。王楚钦,,中立
5085349181397716,OzOjY5RBO,7032284313,helene与melo,很遗憾又一次因为爆冷认识你🥶🥶,王楚钦爆冷止步中国大满贯32强,中立
5085172384665392,OzJIOjzGg,6041830417,天下篮球快报,WTT中国大满贯男单比赛中，王楚钦止步32强，回应意外失利：“感觉自己没有进入正常比赛状态，也没有足够的比赛欲望”,"王楚钦,回应失利",中立
5085170628298126,OzJFYyOIK,7410340848,换你回眸易笑,中国大满贯赛正赛第四日精彩纷呈：孙颖莎与王艺迪女双晋级八强，王楚钦、马龙分别迎战男双与男单赛事挑战，紧张激烈比赛掀起高潮！,"王楚钦,王楚钦止步中国大满贯32强",中立
5085163165322428,OzJtWmkBC,6041830417,天下篮球快报,王楚钦意外止步中国大满贯32强，对手林德表示：他未能发挥出最佳状态更多视频资讯关注新浪新闻,"王楚钦,WTT,爆冷",中立
5085159957992000,OzJoLxx5e,6179910516,篮球新鲜事,爆冷出局，，止步中国大满贯32强。WTT中国大满贯男单R32：王楚钦1-3负于丹麦选手林德，比分：11-13、11-9、6-11、7-11。,"王楚钦,王楚钦1比3林德,王楚钦vs林德",中立
5085159722323843,OzJoo9Kxl,6192877183,篮球面对面,王楚钦以1比3负于林德，赛后对手表示：王楚钦未能发挥出最佳状态。,"王楚钦止步中国大满贯32强,王楚钦",中立
5085159672255108,OzJoj9sEI,7830285733,五道口渣博,国庆节道路够堵的，乒乓球的王楚钦也给全国人民来添堵了。王的稳定性不太行，照这种趋势发展下去，估计洛杉矶奥运会的男单机会就很难了。还是喜欢小胖樊振东。,王楚钦止步中国大满贯32强,"
反对"
5085157834359554,OzJllii7o,6192877183,篮球面对面,1:3不敌丹麦选手林德,"王楚钦爆冷出局,止步中国大满贯32强,王楚钦",中立
5085149360292763,OzJ7G1e9Z,6117489766,灯塔策略,压力太大了，站在珠峰上谁都会感觉冷。,王楚钦止步中国大满贯32强,中立
5085148896297065,OzJ6Vqq9z,2660940103,环球网科技频道,10月2日，2024WTT中国大满贯男双1/8决赛，@王楚钦___/@乒乓球梁靖崑战胜对手洛伦佐🇦🇷/萨林🇦🇺。在赛后采访中，王楚钦表示自己还没有进入到自己之前比较正常、积极的比赛状态。这次大满贯很想努力去好好打，但是却没有仔细地去思考该如何好好打。脑子里只有全力以赴，但是心态上却没有完全沉下来。希望能找回自己投入的状态。@白鹿视频,"王楚钦称自己心态上没有完全沉下来,王楚钦回应止步中国大满贯32强,王楚钦说输球了也要好好吃饭睡觉",中立
5085145357615894,OzJ1dvXf0,2838362204,一个扎马尾的姑娘,希望@王楚钦___越战越勇，没有谁的人生是一帆风顺，，人家能在战场上已经很厉害了。黑子们youcanyouup，nocannoBB。,"王楚钦回应止步中国大满贯32强,王楚钦回应晋级男双8强","
强烈支持"
5085144297771468,OzIZvwBIg,7724586625,brazzers_万金油,朝海汐老师的泳装拍摄日，看得出来，心情像人一样，都很漂亮,"朝海汐,王楚钦止步中国大满贯32强",中立
5085132965020033,OzIHel3Wh,6572838830,人归923,被骂也是你应得的，巴黎奥运还想着是不是因为球拍的问题，现在我是压根一点也不想再看你了，国乒菜是原罪@王楚钦___,王楚钦止步中国大满贯32强,强烈反对
5085132484775821,OzIGsk2pn,7410340848,换你回眸易笑,魅力时刻：帅气选手等待选球，王皓家儿子齐聚候场——WTT北京大满贯，祝福祖国体育繁荣，未来之星闪耀！,"王楚钦,王楚钦止步中国大满贯32强",中立
5085131121365392,OzIEg5Jcs,6251413869,教育家杂志官微,10月2日，2024WTT中国大满贯男双1/8决赛，@王楚钦___/@乒乓球梁靖崑战胜对手洛伦佐🇦🇷/萨林🇦🇺。在赛后采访中，王楚钦表示自己还没有进入到自己之前比较正常、积极的比赛状态。这次大满贯很想努力去好好打，但是却没有仔细地去思考该如何好好打。脑子里只有全力以赴，但是心态上却没有完全沉下来。希望能找回自己投入的状态。,"王楚钦称自己心态上没有完全沉下来,王楚钦回应止步中国大满贯32强,王楚钦说输球了也要好好吃饭睡觉",中立
5085119315186745,OzIldlLjb,2634502022,万达广场社区,国乒大爆冷！王楚钦不敌丹麦选手林德，遗憾止步WTT32强|WTT中国大满贯赛10月1日晚爆出大冷门，世界排名第一的国乒名将王楚钦1比3不敌丹麦选手林德，未能进入男单16强。王楚钦是世界头号选手，但他今年的成绩并不稳定，遭到了国内外选手的猛烈冲击。巴黎奥运会他不敌22岁的瑞典名将莫雷加德，WTT澳门冠军赛他又输给19岁队友林诗栋。,,中立
5085113639240912,OzIc3CLYY,6299534218,北青体育,10月2日，WTT中国大满贯迎来正赛第四比赛日的较量。男双1/8决赛，“大胖头”组合王楚钦/梁靖崑直落三局，以3比0战胜跨国组合洛伦佐/萨林，顺利晋级男双8强。赛后，王楚钦首先回应了男单比赛失利的原因，他认为现阶段自己还没有进入到最佳状态，本次WTT中国大满贯自己非常想去好好打，但是并没有想的更细化一些，到底应该怎么样去打。可能是想去全力以赴，但是在无论是在思想上、还是在心态上，还没有完全沉下来。也希望跟梁靖崑好好配合双打，重新找到释放的感觉。,"王楚钦回应止步男单32强,王楚钦回应单打失利,王楚钦梁靖崑3比0洛伦佐萨琳",中立
5085112716494621,OzIazrfxX,6299534218,北青体育,2日，WTT中国大满贯男双1/8决赛，“大胖头”组合王楚钦/梁靖崑以3比0战胜跨国组合洛伦佐/萨林，顺利晋级男双8强。赛后，有记者问及梁靖崑，“看你瘦了挺多的，可以跟大家分享一下食谱吗？毕竟十一期间大家吃的都比较没有节制”，梁靖崑听后有些不好意思，笑着回应道：“都放假了，还节制啥啊，多吃点吧，哈哈”。随后，梁靖崑又和王楚钦相视一笑，王楚钦会心说道：“所有的菜都涮水”。俩人欢乐离场。文/北青体育周学帅,"王楚钦分享减肥妙招,王楚钦说所有的菜都涮水,王楚钦回应止步男单32强",中立
5085093452057729,OzHFv8Djb,1756595897,火星跑步者,2024年世界乒乓球职业大联盟中国大满贯赛正赛29日开打。男、女单一号种子王楚钦、孙颖莎顺利晋级，王艺迪则止步女单首轮，小将林诗栋逆转迈过“首轮关”；何卓佳3-0战胜张本美和，晋级女单32强，张本美和又哭了。,王楚钦梁靖崑拿下首局,中立
5085089226818519,OzHyGsBO7,7850814988,oiaole_凌枝枝,所以这是在干什么呢？长他人气焰，灭我方志气。不理解什么行为，作为一个中国人不是应该鼓励自家人，努力调整好自己心态去迎接新的比赛吗？这是在干啥呀,"爆冷王楚钦的林德是谁,王楚钦止步中国大满贯32强",强烈反对
5085086732783524,OzHuFbG7y,2520402873,专属JK,闫安、小马哥复盘王楚钦vs林德闫安:整场下来没有打太多相持，没有形成王楚钦最擅长的环节,"王楚钦vs林德复盘,王楚钦梁靖崑vs洛伦佐萨琳,王楚钦vs林德,王楚钦止步中国大满贯32强",中立
5085082122979719,OzHnecv9Z,6090644987,灌篮大风车,王楚钦意外止步32强，wtt中国大满贯赛程生变。,"wtt,王楚钦",中立
5085081777735333,OzHmFwsjr,6605401979,网球看这里,10月1日晚，WTT中国大满贯男单1/16决赛中，王楚钦以1-3败给丹麦选手安德斯·林德，止步32强。,"wtt,王楚钦",中立
5085079083421330,OzHikem2K,2960600157,小娱圈圈,王楚钦爆冷止步32强，王皓批评他球都没打起来过王楚钦爆冷出局wtt中国大满贯国乒王楚钦,,中立
5085078687845887,OzHhGwV4z,7410340848,换你回眸易笑,王楚钦震撼登场，全场热情欢呼！为“大头”加油助威！,"王楚钦,王楚钦止步中国大满贯32强",中立
5085077178683545,OzHffAqZb,2594857887,鳗鱼电竞,赛后人家林德接受采访说道：“我今天调整了一下我的节奏，王楚钦是世界上最好的球员。如果节奏很快是适应他，所以我把节奏放慢，这样他就不适应，发挥不出最佳实力。”谈到发球环节，林德说道：“我本来准备的是下蹲式的发球，后来调整了一下策略，调整后给了我很多帮助，所以一直用新的发球方式。”看完这段采访，鳗鱼发现王楚钦32强并不是没有原因。整个世界都在进步，面对很强的对手林德知道改变发球方式，结果有些粉丝说别人赢了球输了人品，难绷……,"爆冷王楚钦的林德是谁,王楚钦1比3林德,王楚钦止步中国大满贯32强",中立
5085075807404368,OzHd2v4di,2968952254,情绪别致的蜗牛,王皓一家现身WTT中国大满贯赛场，为乒乓英雄王楚钦加油助威！闫博雅携手国乒征战赛场。,"王楚钦,王楚钦止步中国大满贯32强",中立
5084816347760396,OzAsywyPG,7319608127,CaraTwan,我是幸福祝你狗子在@知乎回答了问题：10月1日中国大满贯赛王楚钦负于丹麦林德，止步32强，如何评价这场比赛？👉,,中立
5084815913127902,OzArRd7I2,6511035705,哆哆哆哆-哆咪,用张本智和那句话说，乒乓球没有应该，比赛就会有输赢这有什么奇怪，再加油吧，路还长呢,王楚钦爆冷止步中国大满贯32强,中立
5084815777596631,OzArDvSej,5999653111,追星大叔李三顺,林德的赛后采访：我刚打败了世界第一，在他的家乡中国，这是我一生中最重要的时刻。额，也用不着这么说吧……,王楚钦止步中国大满贯32强,中立
5084815703411483,OzArwejtV,7772997625,KIKU-聆栀夏,宇宙如同世界，而人们只是一颗颗渺小的星星，星星永远无法超度宇宙，但在漫天星辰中……总是需要着它们发光，宇宙需要星辰，星辰需要宇宙，同理，当你抛弃自己时，世界其实还需要你，只是时机未到。青春是个人精神面貌的象征，是昂扬斗志的绝佳时间，也许你会犹豫，你会叹息，“最美的青春里若只用来学习，只是索然无味”可此时不拼又待何时？在最美的光辉中挥洒最美的汗水，它必将成为成功路上的勋章，闪闪发光。,王楚钦止步中国大满贯32强,中立
5084815665925745,OzArsoRyx,5898619538,收留竞技体育人眼泪洗面襟,旧事重提之·jlz洛杉矶周期四选一马龙长生不老许昕返老还童张继科钢筋铁骨樊振东有丝分裂西南北中能不能接医学紫薇星？,王楚钦止步中国大满贯32强,中立
5084815612971304,OzArncsYg,7765460068,消失的红色枯茶,秋分已至，深秋渐寒。愿这个季节的凉爽带走你所有的烦恼，愿这个季节的丰收带给你满满的幸福。,王楚钦止步中国大满贯32强,中立
